课程1,课程2,相似度
oracle数据库_mooc.txt,数据库原理与应用2_mooc.txt,0.4818
oracle数据库_mooc.txt,数据结构1.txt,0.2182
oracle数据库_mooc.txt,数据结构1_mooc.txt,0.3035
oracle数据库_mooc.txt,数据结构2.txt,0.2783
oracle数据库_mooc.txt,数据结构2_mooc.txt,0.2693
oracle数据库_mooc.txt,概率论与数理统计.txt,0.2160
oracle数据库_mooc.txt,概率论与数理统计_mooc.txt,0.2778
oracle数据库_mooc.txt,游戏程序设计.txt,0.2046
oracle数据库_mooc.txt,游戏程序设计_mooc.txt,0.0709
oracle数据库_mooc.txt,知识产权与软件保护.txt,0.2618
oracle数据库_mooc.txt,知识产权与软件保护_mooc.txt,0.1250
oracle数据库_mooc.txt,离散数学.txt,0.3652
oracle数据库_mooc.txt,离散数学_mooc.txt,0.3750
oracle数据库_mooc.txt,算法设计与分析.txt,0.2838
oracle数据库_mooc.txt,算法设计与分析_mooc.txt,0.0485
oracle数据库_mooc.txt,线性代数1.txt,0.3705
oracle数据库_mooc.txt,线性代数1_mooc.txt,0.1922
oracle数据库_mooc.txt,线性代数2.txt,0.2616
oracle数据库_mooc.txt,线性代数2_mooc.txt,0.2737
oracle数据库_mooc.txt,线性代数3.txt,0.2364
oracle数据库_mooc.txt,线性代数3_mooc.txt,0.2534
oracle数据库_mooc.txt,线性代数4.txt,0.2231
oracle数据库_mooc.txt,线性代数4_mooc.txt,0.2142
oracle数据库_mooc.txt,线性代数5.txt,0.1584
oracle数据库_mooc.txt,线性代数5_mooc.txt,0.0759
oracle数据库_mooc.txt,编译原理1.txt,0.1076
oracle数据库_mooc.txt,编译原理1_mooc.txt,0.1090
oracle数据库_mooc.txt,编译原理2.txt,0.0364
oracle数据库_mooc.txt,编译原理2_mooc.txt,0.0702
oracle数据库_mooc.txt,计算机导论.txt,0.1811
oracle数据库_mooc.txt,计算机导论_mooc.txt,0.0811
oracle数据库_mooc.txt,计算机网络A.txt,0.2642
oracle数据库_mooc.txt,计算机网络A_mooc.txt,0.2410
oracle数据库_mooc.txt,软件企业管理与文化.txt,0.0073
oracle数据库_mooc.txt,软件企业管理与文化_mooc.txt,0.2043
oracle数据库_mooc.txt,软件开发与测试实训.txt,0.2175
oracle数据库_mooc.txt,软件开发与测试实训_mooc.txt,0.3224
oracle数据库_mooc.txt,软件测试技术.txt,0.1396
oracle数据库_mooc.txt,软件测试技术_mooc.txt,0.3224
oracle数据库_mooc.txt,软件设计.txt,0.1359
oracle数据库_mooc.txt,软件设计_mooc.txt,0.1408
oracle数据库_mooc.txt,软件项目管理.txt,0.1923
oracle数据库_mooc.txt,软件项目管理_mooc.txt,0.1816
oracle数据库_mooc.txt,需求工程与UML建模.txt,0.0939
oracle数据库_mooc.txt,需求工程与UML建模_mooc.txt,0.0744
oracle数据库_mooc.txt,面向对象程序设计C++（A）.txt,0.1349
oracle数据库_mooc.txt,面向对象程序设计C++（A）_mooc.txt,0.3678
oracle数据库_mooc.txt,高级语言程序设计与算法初步（C语言）.txt,0.1864
oracle数据库_mooc.txt,高级语言设计与算法初步（C语言）_mooc.txt,0.1690
oracle数据库_mooc.txt,高级软件工程.txt,0.2831
oracle数据库_mooc.txt,高级软件工程_mooc.txt,0.1850
python语言程序设计.txt,.NET程序设计A.txt,0.2679
python语言程序设计.txt,.NET程序设计A_mooc.txt,0.3582
python语言程序设计.txt,CC++语言程序设计.txt,0.1134
python语言程序设计.txt,CC++语言程序设计_mooc.txt,0.4261
python语言程序设计.txt,IT基础实训.txt,0.4853
python语言程序设计.txt,IT基础实训_mooc.txt,0.2056
python语言程序设计.txt,J2EE框架.txt,0.1427
python语言程序设计.txt,J2EE框架_mooc.txt,0.2502
python语言程序设计.txt,Java框架.txt,0.1149
python语言程序设计.txt,Java框架_mooc.txt,0.5179
python语言程序设计.txt,JAVA程序设计A.txt,0.2531
python语言程序设计.txt,JAVA程序设计A_mooc.txt,0.5179
python语言程序设计.txt,Linux程序设计.txt,0.2157
python语言程序设计.txt,Linux程序设计_mooc.txt,0.2275
python语言程序设计.txt,oracle数据库.txt,0.0301
python语言程序设计.txt,oracle数据库_mooc.txt,-0.0598
python语言程序设计.txt,python语言程序设计.txt,0.7232
python语言程序设计.txt,python语言程序设计_mooc.txt,0.7286
python语言程序设计.txt,Visual C++程序设计.txt,0.3737
python语言程序设计.txt,Visual C++程序设计_mooc.txt,0.2517
python语言程序设计.txt,Web开发基础与JSP.txt,0.2886
python语言程序设计.txt,Web开发基础与JSP_mooc.txt,0.4092
python语言程序设计.txt,人机交互技术.txt,0.2030
python语言程序设计.txt,人机交互技术_mooc.txt,0.1350
python语言程序设计.txt,信息安全A.txt,0.2003
python语言程序设计.txt,信息安全A_mooc.txt,0.1669
python语言程序设计.txt,嵌入式开发环境与工具.txt,0.1445
python语言程序设计.txt,嵌入式开发环境与工具_mooc.txt,0.0797
python语言程序设计.txt,嵌入式系统开发.txt,0.1849
python语言程序设计.txt,嵌入式系统开发_mooc.txt,0.2992
python语言程序设计.txt,微机原理与接口技术.txt,0.2626
python语言程序设计.txt,微机原理与接口技术_mooc.txt,0.2584
python语言程序设计.txt,操作系统原理1.txt,0.2140
python语言程序设计.txt,操作系统原理1_mooc.txt,0.4074
python语言程序设计.txt,操作系统原理2.txt,0.2228
python语言程序设计.txt,操作系统原理2_mooc.txt,0.1795
python语言程序设计.txt,数字逻辑电路.txt,0.2776
python语言程序设计.txt,数字逻辑电路_mooc.txt,0.1869
python语言程序设计.txt,数据库原理与应用1.txt,0.1395
python语言程序设计.txt,数据库原理与应用1_mooc.txt,0.3606
python语言程序设计.txt,数据库原理与应用2.txt,0.1385
python语言程序设计.txt,数据库原理与应用2_mooc.txt,0.3309
python语言程序设计.txt,数据结构1.txt,0.2464
python语言程序设计.txt,数据结构1_mooc.txt,0.2367
python语言程序设计.txt,数据结构2.txt,0.1689
python语言程序设计.txt,数据结构2_mooc.txt,0.2926
python语言程序设计.txt,概率论与数理统计.txt,0.3122
python语言程序设计.txt,概率论与数理统计_mooc.txt,0.2993
python语言程序设计.txt,游戏程序设计.txt,0.2907
python语言程序设计.txt,游戏程序设计_mooc.txt,0.4738
python语言程序设计.txt,知识产权与软件保护.txt,0.1287
python语言程序设计.txt,知识产权与软件保护_mooc.txt,0.0848
python语言程序设计.txt,离散数学.txt,0.2666
python语言程序设计.txt,离散数学_mooc.txt,0.1064
python语言程序设计.txt,算法设计与分析.txt,0.2442
python语言程序设计.txt,算法设计与分析_mooc.txt,0.4050
python语言程序设计.txt,线性代数1.txt,0.0663
python语言程序设计.txt,线性代数1_mooc.txt,0.2657
python语言程序设计.txt,线性代数2.txt,0.2374
python语言程序设计.txt,线性代数2_mooc.txt,0.1829
python语言程序设计.txt,线性代数3.txt,-0.0294
python语言程序设计.txt,线性代数3_mooc.txt,0.0900
python语言程序设计.txt,线性代数4.txt,0.1163
python语言程序设计.txt,线性代数4_mooc.txt,0.3054
python语言程序设计.txt,线性代数5.txt,0.0985
python语言程序设计.txt,线性代数5_mooc.txt,0.2077
python语言程序设计.txt,编译原理1.txt,0.4797
python语言程序设计.txt,编译原理1_mooc.txt,0.2054
python语言程序设计.txt,编译原理2.txt,0.3235
python语言程序设计.txt,编译原理2_mooc.txt,0.3847
python语言程序设计.txt,计算机导论.txt,0.2191
python语言程序设计.txt,计算机导论_mooc.txt,0.1753
python语言程序设计.txt,计算机网络A.txt,0.2477
python语言程序设计.txt,计算机网络A_mooc.txt,0.1603
python语言程序设计.txt,软件企业管理与文化.txt,0.2443
python语言程序设计.txt,软件企业管理与文化_mooc.txt,0.2804
python语言程序设计.txt,软件开发与测试实训.txt,0.2037
python语言程序设计.txt,软件开发与测试实训_mooc.txt,0.2145
python语言程序设计.txt,软件测试技术.txt,0.3761
python语言程序设计.txt,软件测试技术_mooc.txt,0.2145
python语言程序设计.txt,软件设计.txt,0.1613
python语言程序设计.txt,软件设计_mooc.txt,0.4026
python语言程序设计.txt,软件项目管理.txt,0.1536
python语言程序设计.txt,软件项目管理_mooc.txt,0.1056
python语言程序设计.txt,需求工程与UML建模.txt,0.1944
python语言程序设计.txt,需求工程与UML建模_mooc.txt,0.0607
python语言程序设计.txt,面向对象程序设计C++（A）.txt,0.1758
python语言程序设计.txt,面向对象程序设计C++（A）_mooc.txt,0.1975
python语言程序设计.txt,高级语言程序设计与算法初步（C语言）.txt,0.3921
python语言程序设计.txt,高级语言设计与算法初步（C语言）_mooc.txt,0.2586
python语言程序设计.txt,高级软件工程.txt,0.1436
python语言程序设计.txt,高级软件工程_mooc.txt,0.2436
python语言程序设计_mooc.txt,.NET程序设计A.txt,0.2869
python语言程序设计_mooc.txt,.NET程序设计A_mooc.txt,0.3304
python语言程序设计_mooc.txt,CC++语言程序设计.txt,0.3911
python语言程序设计_mooc.txt,CC++语言程序设计_mooc.txt,0.5682
python语言程序设计_mooc.txt,IT基础实训.txt,0.1605
python语言程序设计_mooc.txt,IT基础实训_mooc.txt,0.3319
python语言程序设计_mooc.txt,J2EE框架.txt,0.1554
python语言程序设计_mooc.txt,J2EE框架_mooc.txt,0.1313
python语言程序设计_mooc.txt,Java框架.txt,0.3380
python语言程序设计_mooc.txt,Java框架_mooc.txt,0.3535
python语言程序设计_mooc.txt,JAVA程序设计A.txt,0.3300
python语言程序设计_mooc.txt,JAVA程序设计A_mooc.txt,0.3535
python语言程序设计_mooc.txt,Linux程序设计.txt,0.2339
python语言程序设计_mooc.txt,Linux程序设计_mooc.txt,0.2332
python语言程序设计_mooc.txt,oracle数据库.txt,0.2750
python语言程序设计_mooc.txt,oracle数据库_mooc.txt,0.1786
python语言程序设计_mooc.txt,python语言程序设计.txt,0.7199
python语言程序设计_mooc.txt,python语言程序设计_mooc.txt,0.8676
python语言程序设计_mooc.txt,Visual C++程序设计.txt,0.5132
python语言程序设计_mooc.txt,Visual C++程序设计_mooc.txt,0.3931
python语言程序设计_mooc.txt,Web开发基础与JSP.txt,0.2788
python语言程序设计_mooc.txt,Web开发基础与JSP_mooc.txt,0.2022
python语言程序设计_mooc.txt,人机交互技术.txt,0.1974
python语言程序设计_mooc.txt,人机交互技术_mooc.txt,0.2148
python语言程序设计_mooc.txt,信息安全A.txt,0.2817
python语言程序设计_mooc.txt,信息安全A_mooc.txt,0.3297
python语言程序设计_mooc.txt,嵌入式开发环境与工具.txt,0.1808
python语言程序设计_mooc.txt,嵌入式开发环境与工具_mooc.txt,0.1204
python语言程序设计_mooc.txt,嵌入式系统开发.txt,0.2533
python语言程序设计_mooc.txt,嵌入式系统开发_mooc.txt,0.2396
python语言程序设计_mooc.txt,微机原理与接口技术.txt,0.2971
python语言程序设计_mooc.txt,微机原理与接口技术_mooc.txt,0.4184
python语言程序设计_mooc.txt,操作系统原理1.txt,0.2067
python语言程序设计_mooc.txt,操作系统原理1_mooc.txt,0.1474
python语言程序设计_mooc.txt,操作系统原理2.txt,0.0862
python语言程序设计_mooc.txt,操作系统原理2_mooc.txt,0.1762
python语言程序设计_mooc.txt,数字逻辑电路.txt,0.2351
python语言程序设计_mooc.txt,数字逻辑电路_mooc.txt,0.2378
python语言程序设计_mooc.txt,数据库原理与应用1.txt,0.2645
python语言程序设计_mooc.txt,数据库原理与应用1_mooc.txt,0.5237
python语言程序设计_mooc.txt,数据库原理与应用2.txt,0.2859
python语言程序设计_mooc.txt,数据库原理与应用2_mooc.txt,0.4863
python语言程序设计_mooc.txt,数据结构1.txt,0.5046
python语言程序设计_mooc.txt,数据结构1_mooc.txt,0.3641
python语言程序设计_mooc.txt,数据结构2.txt,0.2582
python语言程序设计_mooc.txt,数据结构2_mooc.txt,0.2424
python语言程序设计_mooc.txt,概率论与数理统计.txt,0.4526
python语言程序设计_mooc.txt,概率论与数理统计_mooc.txt,0.3193
python语言程序设计_mooc.txt,游戏程序设计.txt,0.2166
python语言程序设计_mooc.txt,游戏程序设计_mooc.txt,0.2939
python语言程序设计_mooc.txt,知识产权与软件保护.txt,0.0903
python语言程序设计_mooc.txt,知识产权与软件保护_mooc.txt,0.1815
python语言程序设计_mooc.txt,离散数学.txt,0.2871
python语言程序设计_mooc.txt,离散数学_mooc.txt,0.2931
python语言程序设计_mooc.txt,算法设计与分析.txt,0.2420
python语言程序设计_mooc.txt,算法设计与分析_mooc.txt,0.2783
python语言程序设计_mooc.txt,线性代数1.txt,0.2687
python语言程序设计_mooc.txt,线性代数1_mooc.txt,0.1720
python语言程序设计_mooc.txt,线性代数2.txt,0.2475
python语言程序设计_mooc.txt,线性代数2_mooc.txt,0.3257
python语言程序设计_mooc.txt,线性代数3.txt,0.3566
python语言程序设计_mooc.txt,线性代数3_mooc.txt,0.1858
python语言程序设计_mooc.txt,线性代数4.txt,0.3442
python语言程序设计_mooc.txt,线性代数4_mooc.txt,0.2305
python语言程序设计_mooc.txt,线性代数5.txt,0.3419
python语言程序设计_mooc.txt,线性代数5_mooc.txt,0.0703
python语言程序设计_mooc.txt,编译原理1.txt,0.3530
python语言程序设计_mooc.txt,编译原理1_mooc.txt,0.2946
python语言程序设计_mooc.txt,编译原理2.txt,0.4125
python语言程序设计_mooc.txt,编译原理2_mooc.txt,0.4449
python语言程序设计_mooc.txt,计算机导论.txt,0.3076
python语言程序设计_mooc.txt,计算机导论_mooc.txt,0.4022
python语言程序设计_mooc.txt,计算机网络A.txt,0.1671
python语言程序设计_mooc.txt,计算机网络A_mooc.txt,0.2019
python语言程序设计_mooc.txt,软件企业管理与文化.txt,0.3711
python语言程序设计_mooc.txt,软件企业管理与文化_mooc.txt,0.3737
python语言程序设计_mooc.txt,软件开发与测试实训.txt,0.4650
python语言程序设计_mooc.txt,软件开发与测试实训_mooc.txt,0.2792
python语言程序设计_mooc.txt,软件测试技术.txt,0.2677
python语言程序设计_mooc.txt,软件测试技术_mooc.txt,0.2792
python语言程序设计_mooc.txt,软件设计.txt,0.1721
python语言程序设计_mooc.txt,软件设计_mooc.txt,0.2942
python语言程序设计_mooc.txt,软件项目管理.txt,0.2703
python语言程序设计_mooc.txt,软件项目管理_mooc.txt,0.1244
python语言程序设计_mooc.txt,需求工程与UML建模.txt,0.1406
python语言程序设计_mooc.txt,需求工程与UML建模_mooc.txt,0.0205
python语言程序设计_mooc.txt,面向对象程序设计C++（A）.txt,0.3604
python语言程序设计_mooc.txt,面向对象程序设计C++（A）_mooc.txt,0.3120
python语言程序设计_mooc.txt,高级语言程序设计与算法初步（C语言）.txt,0.2259
python语言程序设计_mooc.txt,高级语言设计与算法初步（C语言）_mooc.txt,0.4027
python语言程序设计_mooc.txt,高级软件工程.txt,0.1995
python语言程序设计_mooc.txt,高级软件工程_mooc.txt,0.4366
Visual C++程序设计.txt,.NET程序设计A.txt,0.5229
Visual C++程序设计.txt,.NET程序设计A_mooc.txt,0.4355
Visual C++程序设计.txt,CC++语言程序设计.txt,0.2559
Visual C++程序设计.txt,CC++语言程序设计_mooc.txt,0.1279
Visual C++程序设计.txt,IT基础实训.txt,0.1379
Visual C++程序设计.txt,IT基础实训_mooc.txt,0.3032
Visual C++程序设计.txt,J2EE框架.txt,0.2151
Visual C++程序设计.txt,J2EE框架_mooc.txt,0.2006
Visual C++程序设计.txt,Java框架.txt,0.1766
Visual C++程序设计.txt,Java框架_mooc.txt,0.2579
Visual C++程序设计.txt,JAVA程序设计A.txt,0.3479
Visual C++程序设计.txt,JAVA程序设计A_mooc.txt,0.2579
Visual C++程序设计.txt,Linux程序设计.txt,0.1727
Visual C++程序设计.txt,Linux程序设计_mooc.txt,0.2508
Visual C++程序设计.txt,oracle数据库.txt,0.0946
Visual C++程序设计.txt,oracle数据库_mooc.txt,0.0630
Visual C++程序设计.txt,python语言程序设计.txt,0.5186
Visual C++程序设计.txt,python语言程序设计_mooc.txt,0.3945
Visual C++程序设计.txt,Visual C++程序设计.txt,0.7704
Visual C++程序设计.txt,Visual C++程序设计_mooc.txt,0.1876
Visual C++程序设计.txt,Web开发基础与JSP.txt,0.1481
Visual C++程序设计.txt,Web开发基础与JSP_mooc.txt,0.1840
Visual C++程序设计.txt,人机交互技术.txt,0.3014
Visual C++程序设计.txt,人机交互技术_mooc.txt,0.3890
Visual C++程序设计.txt,信息安全A.txt,0.1326
Visual C++程序设计.txt,信息安全A_mooc.txt,0.1473
Visual C++程序设计.txt,嵌入式开发环境与工具.txt,0.0741
Visual C++程序设计.txt,嵌入式开发环境与工具_mooc.txt,0.0651
Visual C++程序设计.txt,嵌入式系统开发.txt,0.1086
Visual C++程序设计.txt,嵌入式系统开发_mooc.txt,0.2126
Visual C++程序设计.txt,微机原理与接口技术.txt,0.0784
Visual C++程序设计.txt,微机原理与接口技术_mooc.txt,0.2286
Visual C++程序设计.txt,操作系统原理1.txt,0.0617
Visual C++程序设计.txt,操作系统原理1_mooc.txt,0.1812
Visual C++程序设计.txt,操作系统原理2.txt,0.1875
Visual C++程序设计.txt,操作系统原理2_mooc.txt,0.0538
Visual C++程序设计.txt,数字逻辑电路.txt,0.0626
Visual C++程序设计.txt,数字逻辑电路_mooc.txt,0.1241
Visual C++程序设计.txt,数据库原理与应用1.txt,0.2697
Visual C++程序设计.txt,数据库原理与应用1_mooc.txt,0.3211
Visual C++程序设计.txt,数据库原理与应用2.txt,0.2569
Visual C++程序设计.txt,数据库原理与应用2_mooc.txt,0.2137
Visual C++程序设计.txt,数据结构1.txt,0.3194
Visual C++程序设计.txt,数据结构1_mooc.txt,0.2079
Visual C++程序设计.txt,数据结构2.txt,0.0952
Visual C++程序设计.txt,数据结构2_mooc.txt,0.2683
Visual C++程序设计.txt,概率论与数理统计.txt,0.3273
Visual C++程序设计.txt,概率论与数理统计_mooc.txt,0.2194
Visual C++程序设计.txt,游戏程序设计.txt,0.1760
Visual C++程序设计.txt,游戏程序设计_mooc.txt,0.2074
Visual C++程序设计.txt,知识产权与软件保护.txt,-0.0364
Visual C++程序设计.txt,知识产权与软件保护_mooc.txt,0.1422
Visual C++程序设计.txt,离散数学.txt,0.1715
Visual C++程序设计.txt,离散数学_mooc.txt,0.0547
Visual C++程序设计.txt,算法设计与分析.txt,0.0911
Visual C++程序设计.txt,算法设计与分析_mooc.txt,0.1742
Visual C++程序设计.txt,线性代数1.txt,0.1242
Visual C++程序设计.txt,线性代数1_mooc.txt,0.1339
Visual C++程序设计.txt,线性代数2.txt,0.1498
Visual C++程序设计.txt,线性代数2_mooc.txt,0.1984
Visual C++程序设计.txt,线性代数3.txt,0.0827
Visual C++程序设计.txt,线性代数3_mooc.txt,0.1762
Visual C++程序设计.txt,线性代数4.txt,0.2079
